date,tmax,tmin,rain_mm,db_am,db_pm,rh_am,rh_pm,dew_point,vapour_pressure,wind_speed,wind_dir,evaporation,soil_temp_5cm,soil_temp_10cm,sunshine_hours,tmean,rh_mean,vpd_kpa,tmax_delta,rain_7d,rain_30d,rainless_days,heat_days_3,tmax_3d,soil_moisture_pct,doy_sin,doy_cos,month,observed
2024-01-01,25.0,,,,20.6,,70.0,15.1,17.15,6.0,NE,,22.6,22.8,4.8,,,,,0.0,0.0,1,0.0,25.0,45.95,0.017201575418260506,0.9998520419557735,1,True
2024-01-02,23.8,,,,20.4,,74.0,15.7,17.83,6.0,NW,,22.5,22.6,7.5,,,,-1.1999999999999993,0.0,0.0,2,0.0,24.4,41.9,0.03439806061360801,0.9994082116062598,1,True
2024-01-03,24.8,,,,21.6,,65.0,14.8,16.83,6.0,ENE,,23.0,23.2,7.6,,,,1.0,0.0,0.0,3,0.0,24.53333333333333,37.85,0.051584366869408364,0.9986686402879997,1,True
2024-01-04,25.8,,,,21.8,,66.0,15.1,17.15,6.0,NE,,22.6,22.7,4.5,,,,1.0,0.0,0.0,4,0.0,24.8,33.8,0.06875540848113941,0.9976335468520451,1,True
2024-01-05,25.5,,,,22.0,,67.0,15.7,17.83,4.0,ENE,,22.2,22.3,2.5,,,,-0.3000000000000007,0.0,0.0,5,0.0,25.36666666666667,29.75,0.08590610426133272,0.9963032375991965,1,True
2024-01-06,26.2,,,,22.2,,67.0,15.9,18.06,4.0,NE,,23.5,23.6,4.3,,,,0.6999999999999993,0.0,0.0,6,0.0,25.833333333333332,25.7,0.10303137904317879,0.9946781061893646,1,True
2024-01-07,26.0,,,,23.6,,69.0,17.5,19.99,6.0,NE,,23.5,23.6,0.0,,,,-0.1999999999999993,0.0,0.0,7,0.0,25.900000000000002,21.65,0.1201261651823505,0.9927586335250793,1,True
2024-01-08,25.0,,,,23.4,,73.0,18.3,21.02,6.0,NE,,23.2,23.4,0.0,,,,-1.0,0.0,0.0,8,0.0,25.733333333333334,17.6,0.13718540405660057,0.9905453876091833,1,True
2024-01-09,25.4,,,,24.2,,54.0,14.5,16.5,6.0,NE,,24.2,24.3,4.8,,,,0.3999999999999986,0.0,0.0,9,0.0,25.46666666666667,13.55,0.1542040475626894,0.988039023376751,1,True
2024-01-10,26.8,,,,25.4,,54.0,15.5,17.6,6.0,NE,,25.5,25.6,7.0,,,,1.4000000000000021,0.0,0.0,10,0.0,25.733333333333334,9.5,0.17117705961019986,0.985240282501282,1,True
2024-01-11,24.8,,,,23.8,,63.0,16.3,18.52,6.0,NE,,24.5,24.6,0.0,,,,-2.0,0.0,0.0,11,0.0,25.666666666666668,5.45,0.18809941761179758,0.9821499931752291,1,True
2024-01-12,24.5,,,,22.0,,46.0,9.9,12.2,8.0,NNW,,24.2,24.2,8.5,,,,-0.3000000000000007,0.0,0.0,12,0.0,25.366666666666664,1.4,0.20496611396949532,0.9787690698649216,1,True
2024-01-13,25.0,,,,22.8,,40.0,8.5,11.09,8.0,NE,,24.6,24.7,8.5,,,,0.5,0.0,0.0,13,0.0,24.76666666666667,0.0,0.22177215755648186,0.975098513039961,1,True
2024-01-14,24.5,,,,22.2,,43.0,9.2,11.63,6.0,NE,,23.0,23.0,7.5,,,,-0.5,0.0,0.0,14,0.0,24.666666666666668,0.0,0.23851257519407648,0.9711394088771653,1,True
2024-01-15,23.0,,,,21.4,,42.0,8.1,10.79,4.0,NE,,22.5,22.6,2.0,,,,-1.5,0.0,0.0,15,0.0,24.166666666666668,0.0,0.2551824131233728,0.9668929289391521,1,True
2024-01-16,22.8,,,,16.6,,89.0,14.9,16.93,6.0,NE,,19.8,19.9,0.0,,,,-0.1999999999999993,0.0,0.0,16,0.0,23.433333333333334,0.0,0.2717767384711357,0.9623603298276545,1,True
2024-01-17,21.0,,,,19.0,,84.0,16.3,18.52,6.0,NE,,18.4,18.5,0.0,,,,-1.8000000000000007,0.0,0.0,17,0.0,22.266666666666666,0.0,0.2882906407095177,0.9575429528116719,1,True
2024-01-18,21.0,,,,16.6,,89.0,14.9,16.9,6.0,NE,,18.5,18.6,0.0,,,,0.0,0.0,0.0,18,0.0,21.599999999999998,0.0,0.3047192331091634,0.9524422234305676,1,True
2024-01-19,19.5,,,,17.4,,90.0,15.7,17.83,6.0,NE,,18.4,18.5,0.0,,,,-1.5,0.0,0.0,19,0.0,20.5,0.0,0.321057654185271,0.9470596510722283,1,True
2024-01-20,19.5,,,,17.8,,88.0,15.8,17.94,4.0,NE,,17.8,17.9,3.6,,,,0.0,0.0,0.0,20,0.0,20.0,0.0,0.3373010691361842,0.9413968285264122,1,True
2024-01-21,23.0,,,,18.4,,81.0,15.0,17.04,4.0,NW,,20.2,20.3,0.0,,,,3.5,0.0,0.0,21,0.0,20.666666666666668,0.0,0.3534446712740877,0.9354554315134164,1,True
2024-01-22,24.5,,,,19.2,,56.0,10.3,12.52,4.0,NW,,20.5,20.6,5.6,,,,1.5,0.0,0.0,22,0.0,22.333333333333332,0.0,0.3694836834473831,0.9292372181882051,1,True
2024-01-23,23.0,,,,20.2,,56.0,11.1,13.21,4.0,NW,,19.5,19.6,4.0,,,,-1.5,0.0,0.0,23,0.0,23.5,0.0,0.38541335945432564,0.9227440286201427,1,True
2024-01-24,21.0,,,,16.6,,78.0,12.6,14.58,4.0,NW,,19.5,19.6,0.0,,,,-2.0,0.0,0.0,24,0.0,22.833333333333332,0.0,0.4012289854475009,0.9159777842484877,1,True
2024-01-25,22.2,,,,18.4,,88.0,16.4,18.64,6.0,ENE,,19.6,19.6,0.6,,,,1.1999999999999993,0.0,0.0,25,0.0,22.066666666666666,0.0,0.4169258813287287,0.908940487313808,1,True
2024-01-26,24.0,,,,18.2,,94.0,17.2,19.62,6.0,NE,,20.4,20.5,4.6,,,,1.8000000000000007,0.0,0.0,26,0.0,22.400000000000002,0.0,0.4324994021339788,0.901634220265486,1,True
2024-01-27,25.0,,,,19.2,,85.0,16.5,18.76,6.0,NE,,20.2,20.4,4.6,,,,1.0,0.0,0.0,27,0.0,23.733333333333334,0.0,0.44794493940789115,0.8940611451454876,1,True
2024-01-28,25.0,,,,19.4,,79.0,15.7,17.83,6.0,NE,,20.4,20.5,6.5,,,,0.0,0.0,0.0,28,0.0,24.666666666666668,0.0,0.4632579225674917,0.88622350294858,1,True
2024-01-29,26.0,,,,20.4,,69.0,14.6,16.61,4.0,NE,,20.8,21.0,6.2,,,,1.0,0.0,0.0,29,0.0,25.333333333333332,0.0,0.4784338202547012,0.8781236129591848,1,True
2024-01-30,27.8,,,,20.4,,80.0,16.8,19.12,4.0,NE,,21.2,21.5,4.6,,,,1.8000000000000007,0.0,0.0,30,0.0,26.266666666666666,0.0,0.49346814167723735,0.8697638720650646,1,True
2024-01-31,26.0,,,,22.4,,66.0,15.8,17.94,4.0,NE,,21.2,21.4,0.0,,,,-1.8000000000000007,0.0,0.0,31,0.0,26.599999999999998,0.0,0.5083564379375122,0.8611467540480452,1,True
2024-02-01,25.0,19.0,0.0,21.0,20.2,96.0,83.0,18.85,21.85,6.0,NW,1.2,21.5,21.6,0.0,22.0,89.5,0.2776127751821104,-1.0,0.0,0.0,32,0.0,26.266666666666666,0.0,0.5230943033491326,0.8522748088519838,2,True
2024-02-02,27.5,18.0,18.4,20.0,22.4,96.0,69.0,17.95,20.64,6.0,NE,2.0,20.5,20.6,4.0,22.75,82.5,0.4842661843467269,2.5,18.4,18.4,0,0.0,26.166666666666668,17.0,0.5376773767406141,0.8431506618282,2,True
2024-02-03,27.4,15.8,0.0,19.6,22.6,90.0,57.0,15.85,18.15,5.0,NW,2.0,20.0,20.2,7.4,21.6,73.5,0.6837404723995253,-0.10000000000000142,18.4,18.4,1,0.0,26.633333333333336,15.6,0.5521013427459208,0.8337770129585915,2,True
2024-02-04,29.0,15.5,0.0,20.6,22.8,96.0,62.0,17.45,20.119999999999997,4.0,NE,2.0,20.5,20.6,6.8,22.25,79.0,0.563742534761244,1.6000000000000014,18.4,18.4,2,0.0,27.96666666666667,14.2,0.5663619330814524,0.8241566360566663,2,True
2024-02-05,27.0,20.0,0.0,21.0,21.8,91.0,72.0,18.0,20.7,4.0,NE,2.0,21.5,21.6,5.5,23.5,81.5,0.5356731929881632,-2.0,18.4,18.4,3,0.0,27.8,12.8,0.580454927809098,0.8142923779467267,2,True
2024-02-06,27.0,19.2,0.0,22.6,20.4,96.0,91.0,20.3,23.9,4.0,NW,2.0,22.5,22.6,0.0,23.1,93.5,0.18372088807387935,0.0,18.4,18.4,4,0.0,27.666666666666668,11.4,0.5943761565849831,0.804187157621448,2,True
2024-02-07,26.2,19.0,0.0,20.6,20.8,85.0,85.0,18.1,20.759999999999998,4.0,NW,2.0,19.0,19.4,2.6,22.6,85.0,0.41132708238771615,-0.8000000000000007,18.4,18.4,5,0.0,26.73333333333333,10.0,0.6081214998935418,0.7938439653781019,2,True
2024-02-08,26.8,16.6,0.0,20.6,22.6,87.0,65.0,17.0,19.380000000000003,4.0,NE,2.0,20.5,20.6,2.6,21.700000000000003,76.0,0.6230327986128712,0.6000000000000014,18.4,18.4,6,0.0,26.666666666666668,8.6,0.6216868902665479,0.7832658619336791,2,True
2024-02-09,26.5,13.0,0.0,18.6,23.4,68.0,52.0,12.75,14.73,5.0,NW,2.0,18.5,18.6,5.4,19.75,60.0,0.9209354512173692,-0.3000000000000007,0.0,18.4,7,0.0,26.5,7.2,0.6350683134867438,0.7724559775191742,2,True
2024-02-10,26.5,19.2,0.0,21.6,23.2,79.0,67.0,17.2,19.645,5.0,NE,2.4,19.2,19.5,7.4,22.85,73.0,0.7516933270136809,0.0,0.0,18.4,8,0.0,26.599999999999998,5.52,0.6482618097757122,0.7614175109532997,2,True
2024-02-11,27.0,13.0,0.0,20.2,24.4,74.0,68.0,16.8,19.18,5.0,NE,2.6,19.5,19.6,9.1,20.0,71.0,0.6781015685689594,0.5,0.0,18.4,9,0.0,26.666666666666668,3.7,0.6612634749656386,0.7501537286959042,2,True
2024-02-12,28.2,12.4,0.0,21.0,25.4,73.0,68.0,17.6,20.205,4.0,NW,2.0,21.8,21.9,4.4,20.3,70.5,0.7027075044969864,1.1999999999999993,0.0,18.4,10,0.0,27.233333333333334,2.3,0.6740694616546162,0.7386679638813748,2,True
2024-02-13,27.5,17.0,0.0,22.6,25.2,79.0,68.0,18.8,21.69,5.0,SE,2.0,21.6,21.5,2.1,22.25,73.5,0.7113893891034747,-0.6999999999999993,0.0,18.4,11,0.0,27.566666666666666,0.9,0.6866759803451553,0.726963615332308,2,True
2024-02-14,28.0,16.2,0.0,19.6,25.8,90.0,53.0,16.8,19.17,4.0,NE,2.0,20.0,20.0,3.9,22.1,71.5,0.7581254605027309,0.5,0.0,18.4,12,0.0,27.900000000000002,0.0,0.6990793005655562,0.7150441465537444,2,True
2024-02-15,29.0,17.5,0.0,21.4,25.4,84.0,60.0,18.35,21.145,5.0,NE,1.5,21.4,24.6,2.1,23.25,72.0,0.7986161891431071,1.0,0.0,18.4,13,0.0,28.166666666666668,0.0,0.7112757519738152,0.7029130847082615,2,True
2024-02-16,28.0,17.2,5.4,20.6,24.6,91.0,66.0,18.5,21.3,6.0,NW,2.0,21.5,21.6,3.9,22.6,78.5,0.5895688180890597,-1.0,5.4,23.799999999999997,0,0.0,28.333333333333332,4.0,0.7232617254437388,0.6905740195722293,2,True
2024-02-17,29.0,18.0,0.0,21.0,24.4,78.0,68.0,17.6,20.1489,5.0,NE,1.4,21.0,21.4,6.3,23.5,73.0,0.7817933086854272,1.0,5.4,23.799999999999997,1,0.0,28.666666666666668,3.02,0.7350336741329412,0.6780306024735382,2,True
2024-02-18,31.0,18.5,0.0,23.6,26.4,91.0,62.0,20.35,24.005000000000003,6.0,SE,1.5,23.5,23.6,1.0,24.75,76.5,0.7334139552455607,2.0,5.4,23.799999999999997,2,0.0,29.333333333333332,1.97,0.746588114532413,0.6652865452111116,2,True
2024-02-19,31.0,18.8,0.0,24.6,27.4,91.0,64.0,21.6,25.89,6.0,SE,2.5,25.0,25.1,4.2,24.9,77.5,0.7085154778290984,0.0,5.4,23.799999999999997,3,0.0,30.333333333333332,0.22,0.7579216274973472,0.6523456189565257,2,True
2024-02-20,33.8,19.8,0.0,24.6,26.6,87.0,74.0,21.85,26.189999999999998,5.0,SW,2.2,25.5,25.6,6.0,26.799999999999997,80.5,0.6871253205979355,2.799999999999997,5.4,23.799999999999997,4,0.0,31.933333333333334,0.0,0.7690308592589181,0.6392116531380588,2,True
2024-02-21,32.5,20.4,0.0,23.0,26.8,100.0,70.0,21.85,26.25,5.0,SE,1.5,24.5,24.6,4.4,26.45,85.0,0.5177852023237428,-1.2999999999999972,5.4,23.799999999999997,5,0.0,32.43333333333333,0.0,0.7799125224167177,0.6258885343075018,2,True
2024-02-22,30.4,19.6,0.0,22.6,25.4,61.0,78.0,21.65,25.09455,4.0,SE,2.4,24.5,24.6,6.0,25.0,69.5,0.9661722038395886,-2.1000000000000014,5.4,23.799999999999997,6,0.0,32.23333333333333,0.0,0.7905633969115482,0.612380204990065,2,True
2024-02-23,28.8,20.5,0.0,23.0,24.8,71.0,74.0,18.7,21.61,4.0,SE,2.5,24.0,24.0,0.4,24.65,72.5,0.8531417279018536,-1.5999999999999979,0.0,23.799999999999997,7,0.0,30.566666666666666,0.0,0.8009803309782905,0.5986906625177214,2,True
2024-02-24,27.5,19.0,0.0,22.4,26.8,66.0,70.0,18.25,21.175,4.0,NE,2.2,23.8,23.9,4.0,23.25,68.0,0.9127042161635507,-1.3000000000000007,0.0,23.799999999999997,8,0.0,28.900000000000002,0.0,0.8111602420785621,0.5848239578463322,2,True
2024-02-25,27.0,18.2,0.0,22.2,25.4,66.0,67.0,17.15,19.645000000000003,5.0,NE,1.2,23.6,23.7,2.5,22.6,66.5,0.9186304839992325,-0.5,0.0,23.799999999999997,9,0.0,27.766666666666666,0.0,0.8211001178128892,0.5707841943569036,2,True
2024-02-26,27.8,18.0,0.0,22.0,27.2,66.0,57.0,16.700000000000003,18.57,4.0,NE,2.4,23.0,23.0,5.4,22.9,61.5,1.0751085599916679,0.8000000000000007,0.0,23.799999999999997,10,0.0,27.433333333333337,0.0,0.8307970168121247,0.5565755266413303,2,True
2024-02-27,29.5,18.0,0.0,22.8,28.8,60.0,56.0,17.0,19.549999999999997,6.0,NE,2.4,23.0,23.2,3.3,23.75,58.0,1.234562382787592,1.6999999999999993,0.0,23.799999999999997,11,0.0,28.100000000000005,0.0,0.8402480696078469,0.5422021592729844,2,True
2024-02-28,30.0,18.5,1.4,22.6,29.4,83.0,66.0,20.9,24.79,5.0,NW,1.8,23.5,23.6,5.1,24.25,74.5,0.772391662758994,0.5,1.4,25.2,12,0.0,29.100000000000005,0.14,0.8494504794814806,0.527668345562516,2,True
2024-02-29,30.5,20.4,0.0,24.6,29.4,53.0,63.0,18.1,21.225,4.0,NE,,23.8,,4.1,25.45,58.0,1.3665485126323922,0.5,1.4,25.2,13,0.0,30.0,0.0,0.8584015232918917,0.512978386299228,2,True
2024-03-01,30.5,18.5,0.0,23.6,28.8,70.0,56.0,18.6,21.439999999999998,4.0,NE,3.0,23.8,,7.4,24.5,63.0,1.1376201488261883,0.0,1.4,25.2,14,0.0,30.333333333333332,0.0,0.8670985522812081,0.4981366284784055,3,True
2024-03-02,31.8,20.0,0.0,23.6,29.4,95.0,56.0,21.0,24.979999999999997,5.0,NE,3.0,23.8,,5.2,25.9,75.5,0.8186969527112397,1.3000000000000007,1.4,25.2,15,0.0,30.933333333333334,0.0,0.8755389928586302,0.4831474640149687,3,True
2024-03-03,31.5,20.5,0.0,23.4,29.4,91.0,53.0,20.4,24.049999999999997,5.0,NE,3.0,24.8,,5.4,26.0,72.0,0.941203152008718,-0.3000000000000007,1.4,6.800000000000001,16,0.0,31.266666666666666,0.0,0.8837203473619977,0.4680153284438345,3,True
2024-03-04,29.8,20.5,0.0,22.0,27.6,82.0,63.0,19.4,22.53,5.0,NE,3.0,24.5,,3.8,25.15,72.5,0.878952709566739,-1.6999999999999993,1.4,6.800000000000001,17,0.0,31.03333333333333,0.0,0.8916401947968874,0.45274469960737107,3,True
2024-03-05,31.0,21.5,0.0,24.4,28.2,83.0,66.0,21.35,25.4,5.0,NW,2.5,24.3,,5.3,26.25,74.5,0.8699166143088363,1.1999999999999993,1.4,6.800000000000001,18,0.0,30.76666666666667,0.0,0.8992961915530253,0.4373400963303323,3,True
2024-03-06,30.0,19.6,0.0,23.0,27.0,64.0,57.0,16.799999999999997,19.165,6.0,NE,2.8,24.8,,7.2,24.8,60.5,1.236442911628647,-1.0,0.0,6.800000000000001,19,0.0,30.26666666666667,0.0,0.9066860720977985,0.4218060770826634,3,True
2024-03-07,29.0,19.8,0.4,20.4,23.4,83.0,59.0,16.3,18.07,5.0,NNW,2.4,23.0,,0.0,24.4,71.0,0.8863306693748608,-1.0,0.4,7.2,20,0.0,30.0,0.0,0.9138076496466615,0.4061472386305789,3,True
2024-03-08,32.0,17.2,0.0,24.0,26.6,43.0,38.0,10.899999999999999,13.035,5.0,NW,2.6,24.2,,9.2,24.6,40.5,1.8403833910659129,3.0,0.4,7.2,21,0.0,30.333333333333332,0.0,0.9206588168102428,0.3903682146763026,3,True
2024-03-09,32.0,17.0,0.0,21.4,29.2,65.0,32.0,12.649999999999999,14.735,5.0,NE,2.6,22.6,,8.8,24.5,48.5,1.583444261204019,0.0,0.4,7.2,22,0.0,31.0,0.0,0.9272375462179537,0.374473674486883,3,True
2024-03-10,32.0,17.2,0.0,24.2,29.0,53.0,33.0,12.65,14.68,5.0,NE,2.6,24.5,,9.0,24.6,43.0,1.7630563578278495,0.0,0.4,7.2,23,0.0,32.0,0.0,0.9335418911179212,0.35846832151248087,3,True
2024-03-11,33.5,17.0,0.0,24.0,28.8,57.0,51.0,16.4,18.705,5.0,NE,3.2,24.2,,9.0,25.25,54.0,1.4790184644566164,1.5,0.4,7.2,24,0.0,32.5,0.0,0.9395699859530622,0.342356891994542,3,True
2024-03-12,33.5,21.8,0.0,25.4,28.6,73.0,50.0,18.7,21.634999999999998,5.0,NE,3.2,26.5,,7.2,27.65,61.5,1.4258778890510693,0.0,0.4,7.2,25,0.0,33.0,0.0,0.945320046913132,0.3261441535642696,3,True
2024-03-13,33.2,23.5,0.0,26.4,28.8,92.0,69.0,23.8,29.54,6.0,SE,3.0,28.0,,6.2,28.35,80.5,0.7522414361916206,-0.29999999999999716,0.4,7.2,26,0.0,33.4,0.0,0.9507903724625832,0.3098349038318025,3,True
2024-03-14,34.0,22.6,0.0,27.0,28.6,84.0,68.0,23.35,28.3,7.0,WNW,3.6,28.0,,7.8,28.3,76.0,0.9231507293732515,0.7999999999999972,0.0,7.2,27,0.0,33.56666666666667,0.0,0.9559793438440766,0.2934339689665273,3,True
2024-03-15,33.0,21.8,0.0,27.6,27.6,72.0,77.0,22.75,27.675,5.0,NE,4.0,28.5,,6.8,27.4,74.5,0.9307162532957156,-1.0,0.0,7.2,28,0.0,33.4,0.0,0.9608854255574977,0.27694620226893646,3,True
2024-03-16,33.5,21.0,14.0,23.8,29.6,83.0,45.0,18.6,21.585,6.0,NE,3.5,25.0,,5.8,27.25,64.0,1.302468324995894,0.5,14.0,21.2,0,0.0,33.5,11.55,0.9655071658143364,0.2603764827344581,3,True
2024-03-17,33.5,20.8,7.6,24.0,29.4,88.0,53.0,20.4,24.049999999999997,6.0,NW,3.5,25.5,,3.4,27.15,70.5,1.0610666162880065,0.0,21.6,23.4,0,0.0,33.333333333333336,16.7,0.969843196967294,0.24372971360968387,3,True
2024-03-18,32.2,21.0,0.2,24.0,26.2,88.0,69.0,21.0,24.895,4.0,NW,2.8,25.5,,1.2,26.6,78.5,0.74874242166304,-1.2999999999999972,21.8,23.599999999999998,1,0.0,33.06666666666667,14.94,0.9738922359149924,0.22701082094141847,3,True
2024-03-19,32.2,22.0,0.0,25.4,24.8,66.0,83.0,20.15,23.7,4.0,NW,3.0,25.0,,3.0,27.1,74.5,0.9145091944195193,0.0,21.8,23.599999999999998,2,0.0,32.63333333333333,12.84,0.9776530844816641,0.2102247521189836,3,True
2024-03-20,29.8,18.4,26.2,19.6,20.2,94.0,92.0,18.75,21.625,6.0,NW,3.2,22.5,,0.0,24.1,93.0,0.21013121810402105,-2.400000000000002,48.0,49.8,0,0.0,31.400000000000002,36.8,0.981124629771712,0.19337647441020586,3,True
2024-03-21,28.4,17.0,9.4,20.0,23.6,91.0,81.0,19.299999999999997,22.405,6.0,NW,3.6,22.0,,3.2,22.7,86.0,0.38624062772406315,-1.4000000000000021,57.4,59.199999999999996,0,0.0,30.133333333333336,43.68,0.984305844499033,0.17647097349152166,3,True
2024-03-22,29.0,18.4,0.0,23.6,28.4,75.0,64.0,20.25,23.755000000000003,6.0,NE,3.6,22.6,,7.8,23.7,69.5,0.8938352492794112,0.6000000000000014,57.4,59.199999999999996,1,0.0,29.066666666666666,41.16,0.9871957872910085,0.15951325197263655,3,True
2024-03-23,32.5,21.0,0.0,25.0,30.6,92.0,59.0,22.6,27.45,7.0,SE,3.6,25.4,,8.0,26.75,75.5,0.8607783011620752,3.5,43.4,59.199999999999996,2,0.0,29.96666666666667,38.64,0.9897936029670716,0.14250832791617088,3,True
2024-03-24,32.8,22.0,0.0,25.2,30.4,97.0,58.0,22.45,27.235,6.0,SE,3.6,25.4,,7.6,27.4,77.5,0.8212202234962195,0.29999999999999716,35.8,59.199999999999996,3,0.0,31.433333333333334,36.12,0.992098522791769,0.12546123335273648,3,True
2024-03-25,34.5,22.2,0.0,26.8,32.2,83.0,58.0,23.25,28.520000000000003,6.0,NW,4.0,25.6,,7.0,28.35,70.5,1.138006275264247,1.7000000000000028,35.6,59.199999999999996,4,0.0,33.266666666666666,33.32,0.9941098647022418,0.10837701279187609,3,True
2024-03-26,34.0,21.0,2.8,27.0,32.2,60.0,58.0,20.75,24.67,8.0,NW,4.0,25.0,,7.6,27.5,59.0,1.5052207858095978,-0.5,38.400000000000006,62.0,0,0.0,33.766666666666666,33.32,0.9958270335100595,0.09126072172931188,3,True
2024-03-27,35.2,22.0,0.0,27.2,32.0,60.0,63.0,21.4,25.345,7.0,NW,3.8,25.0,,7.0,28.6,61.5,1.5068935799917398,1.2000000000000028,12.2,62.0,1,0.0,34.56666666666667,30.66,0.9972495210773451,0.07411742515094437,3,True
2024-03-28,35.5,25.2,0.0,28.0,32.6,85.0,65.0,25.25,32.144999999999996,7.0,NE,3.6,25.2,,6.4,30.35,75.0,1.0822481534756552,0.29999999999999716,2.8,62.0,2,0.0,34.9,28.14,0.998376906467142,0.056952196034039754,3,True
2024-03-29,35.8,26.5,0.0,29.4,32.6,82.0,73.0,26.4,34.42,6.0,NE,3.8,25.0,,6.9,31.15,77.5,1.0194975153546897,0.29999999999999716,2.8,60.6,3,0.0,35.5,25.48,0.9992088560679753,0.03977011384605572,3,True
2024-03-30,36.0,27.2,0.0,30.0,32.6,78.0,70.0,26.15,33.91,4.0,NE,4.0,31.0,,6.2,31.6,74.0,1.2085709166966818,0.20000000000000284,2.8,60.6,4,1.0,35.766666666666666,22.68,0.9997451236925734,0.022576263041545485,3,True
2024-03-31,35.5,26.5,0.0,31.4,32.8,54.0,67.0,23.4,29.035,4.0,NW,4.0,31.0,,7.8,31.0,60.5,1.7745739391918403,-0.5,2.8,60.6,5,1.0,35.766666666666666,19.88,0.9999855506507186,0.005375731557583884,3,True
2024-04-01,39.5,24.5,0.0,31.4,35.4,55.0,47.0,21.85,26.2,5.0,NW,4.5,35.5,,8.0,32.0,51.0,2.329839944168288,4.0,2.8,60.6,6,2.0,37.0,16.73,0.9999300657962057,-0.011826390691832589,4,True
2024-04-02,36.2,25.2,0.0,32.0,32.6,55.0,44.0,20.05,23.509999999999998,5.0,NE,4.8,31.5,,8.2,30.700000000000003,49.5,2.230296661829728,-3.299999999999997,0.0,60.6,7,2.0,37.06666666666667,13.37,0.9995786855478958,-0.029025013321975237,4,True
2024-04-03,35.8,23.6,0.0,28.0,32.6,82.0,40.0,20.950000000000003,25.33,5.0,NE,4.0,30.0,,7.2,29.7,61.0,1.626532906693345,-0.4000000000000057,0.0,60.6,8,2.0,37.166666666666664,10.57,0.9989315138848577,-0.046215046983708354,4,True
2024-04-04,35.2,24.0,0.0,29.6,32.8,85.0,73.0,26.450000000000003,34.55,7.0,SE,4.2,31.5,,7.8,29.6,79.0,0.8708031465252114,-0.5999999999999943,0.0,60.6,9,1.0,35.733333333333334,7.63,0.9979887423155984,-0.06339140486951038,4,True
2024-04-05,38.8,27.0,0.0,30.0,35.8,88.0,46.0,24.95,31.87,7.0,SE,4.0,30.0,,6.4,32.9,67.0,1.650660488766778,3.5999999999999943,0.0,60.6,10,1.0,36.6,4.83,0.9967506498213929,-0.08054900421874167,4,True
2024-04-06,36.8,26.5,0.0,30.0,33.4,78.0,67.0,26.15,33.91,7.0,SE,4.0,26.5,,7.4,31.65,72.5,1.2819231372916138,-2.0,0.0,60.2,11,2.0,36.93333333333333,2.03,0.9952176027737294,-0.09768276782171598,4,True
2024-04-07,36.8,24.5,0.2,27.4,30.8,92.0,42.0,21.25,26.185000000000002,5.0,SE,3.4,26.5,,6.8,30.65,67.0,1.4532688170305301,0.0,0.2,60.4,12,3.0,37.46666666666666,0.0,0.9933900548258936,-0.11478762552212701,4,True
2024-04-08,35.0,24.4,1.4,27.0,32.2,87.0,41.0,20.95,25.36,5.0,SE,3.5,28.5,,3.2,29.7,64.0,1.5014149907938568,-1.7999999999999972,1.5999999999999999,61.8,13,2.0,36.199999999999996,0.0,0.9912685467787256,-0.13185851571739118,4,True
2024-04-09,35.8,22.2,0.0,30.0,32.4,47.0,50.0,19.1,22.18,5.0,NW,3.8,28.8,,3.0,29.0,48.5,2.0629239640442494,0.7999999999999972,1.5999999999999999,61.8,14,1.0,35.86666666666667,0.0,0.9888537064205885,-0.1488903868564548,4,True
2024-04-10,36.2,23.4,0.0,28.6,32.6,60.0,50.0,20.4,23.965,4.0,NW,3.0,29.0,,3.2,29.8,55.0,1.887584674912801,0.4000000000000057,1.5999999999999999,61.8,15,1.0,35.666666666666664,0.0,0.986146248341595,-0.16587819893463143,4,True
2024-04-11,33.2,23.8,0.0,29.2,28.2,60.0,55.0,19.15,22.205,4.0,SW,3.0,29.5,,0.0,28.5,57.5,1.653836300753717,-3.0,1.5999999999999999,61.8,16,1.0,35.06666666666667,0.0,0.9831469737221499,-0.1828169249850199,4,True
2024-04-12,33.8,21.5,0.0,27.0,31.2,63.0,51.0,19.65,22.875,5.0,SW,3.8,26.5,,4.3,27.65,57.0,1.5925389410180777,0.5999999999999943,1.5999999999999999,61.8,17,1.0,34.4,0.0,0.9798567700958665,-0.1997015525660636,4,True
2024-04-13,36.5,22.6,0.0,29.0,33.6,52.0,39.0,17.950000000000003,20.565,6.0,NW,4.0,28.0,,8.5,29.55,45.5,2.2534489253319085,2.700000000000003,1.5999999999999999,61.8,18,1.0,34.5,0.0,0.9762766110869321,-0.21652708524481437,4,True
2024-04-14,37.5,23.6,0.0,32.2,34.2,56.0,43.0,21.05,24.994999999999997,6.0,SW,4.2,31.2,,5.4,30.55,49.5,2.211278904748633,1.0,1.4,61.8,19,2.0,35.93333333333333,0.0,0.9724075561219968,-0.23328854407545518,4,True
2024-04-15,39.2,23.5,0.0,32.4,34.4,56.0,48.0,22.15,26.68,6.0,SW,4.2,31.5,,8.5,31.35,52.0,2.1997871056048677,1.7000000000000028,0.0,47.8,20,3.0,37.733333333333334,0.0,0.9682507501166718,-0.2499809690726521,4,True
